cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,city_pop,job,trans_num,EVENT_TIMESTAMP,ENTITY_TYPE,ENTITY_ID,EVENT_ID,MODEL_SCORES,OUTCOMES,RULE_RESULTS,STATUS
4306586894261180,fraud_Pacocha-O'Reilly,grocery_pos,115.05,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,4049,"Development worker, community",b51e320a25dc1f8c0060aacb7c0e9c90,2020-12-29T01:46:01.000Z,customer,unknown,b51e320a25dc1f8c0060aacb7c0e9c90,{'fraud_model': 0.0},low_risk,"{""approve"": [""low_risk""]}",Success
4716561796955522,fraud_Hoppe-Parisian,kids_pets,33.47,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,743,Water engineer,7f6603abd324cd9172f3092f0033cc2d,2020-11-30T17:07:14.000Z,customer,unknown,7f6603abd324cd9172f3092f0033cc2d,{'fraud_model': 95.0},low_risk,"{""approve"": [""low_risk""]}",Success
30118423745458,fraud_Schoen Ltd,kids_pets,18.47,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,30770,Drilling engineer,f89a715d78983173bc411a5457ad2cd0,2020-09-28T22:45:49.000Z,customer,unknown,f89a715d78983173bc411a5457ad2cd0,{'fraud_model': 805.0},medium_risk,"{""review"": [""medium_risk""]}",Success
3517814635263522,fraud_Jewess LLC,shopping_pos,9.76,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,2443,Chartered public finance accountant,431d0534a1b09413497f34fa5585e57c,2020-12-08T00:28:22.000Z,customer,unknown,431d0534a1b09413497f34fa5585e57c,{'fraud_model': 102.0},low_risk,"{""approve"": [""low_risk""]}",Success
4792627764422477317,fraud_Spencer PLC,entertainment,27.81,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,5760,Chief Executive Officer,f1d445f0d545c183d56f23298f3266f5,2020-12-22T14:43:34.000Z,customer,unknown,f1d445f0d545c183d56f23298f3266f5,{'fraud_model': 54.0},low_risk,"{""approve"": [""low_risk""]}",Success
4560004149983868183,fraud_Jakubowski Inc,home,35.62,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,525713,Museum/gallery exhibitions officer,fdc2921e747c9613a8bcce240ee563e4,2020-09-20T14:12:45.000Z,customer,unknown,fdc2921e747c9613a8bcce240ee563e4,{'fraud_model': 79.0},low_risk,"{""approve"": [""low_risk""]}",Success
4384910379661778,fraud_Heidenreich PLC,grocery_pos,37.42,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,4508,Naval architect,3cb250c787c2cecb5d7896a21f863559,2020-12-06T05:38:39.000Z,customer,unknown,3cb250c787c2cecb5d7896a21f863559,{'fraud_model': 1.0},low_risk,"{""approve"": [""low_risk""]}",Success
3566875419572867,fraud_Spencer PLC,entertainment,62.49,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,1654,Transport planner,752f8d23955c1a2627d5d307d7688c00,2020-09-17T21:56:39.000Z,customer,unknown,752f8d23955c1a2627d5d307d7688c00,{'fraud_model': 13.0},low_risk,"{""approve"": [""low_risk""]}",Success
345832460465610,fraud_DuBuque LLC,grocery_pos,75.76,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,104396,Production engineer,b3acf454c72ccb7909a32f238dd81de6,2020-09-28T10:43:09.000Z,customer,unknown,b3acf454c72ccb7909a32f238dd81de6,{'fraud_model': 2.0},low_risk,"{""approve"": [""low_risk""]}",Success
571314334723,fraud_Bins-Rice,gas_transport,59.97,Lori,Mclean,F,4548 Werner Wells Apt. 441,Mc Clellandtown,PA,15458,2379,"Sales professional, IT",f0b72547c2068411e636b3bca94406a7,2020-10-21T05:19:06.000Z,customer,unknown,f0b72547c2068411e636b3bca94406a7,{'fraud_model': 188.0},low_risk,"{""approve"": [""low_risk""]}",Success
501802953619,"fraud_Douglas, DuBuque and McKenzie",travel,4.43,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,308,Call centre manager,a084975d17174188e82f17ab29ad7f0e,2020-10-30T14:46:14.000Z,customer,unknown,a084975d17174188e82f17ab29ad7f0e,{'fraud_model': 398.0},low_risk,"{""approve"": [""low_risk""]}",Success
30242921189660,fraud_Kozey-Kuhlman,personal_care,26.0,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,937,Technical brewer,36f480964dfe66f970abd93180ad490d,2020-10-10T23:06:08.000Z,customer,unknown,36f480964dfe66f970abd93180ad490d,{'fraud_model': 307.0},low_risk,"{""approve"": [""low_risk""]}",Success
3527063666782582,fraud_Cruickshank-Mills,entertainment,9.42,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,99,Colour technologist,89e0f3a4304c612e2a57a05f106e5465,2020-11-17T22:46:14.000Z,customer,unknown,89e0f3a4304c612e2a57a05f106e5465,{'fraud_model': 75.0},low_risk,"{""approve"": [""low_risk""]}",Success
4992346398065154184,fraud_Dickinson Ltd,personal_care,8.02,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,532,Audiological scientist,d1106546133271609634cf8dacc491ca,2020-12-06T20:55:28.000Z,customer,unknown,d1106546133271609634cf8dacc491ca,{'fraud_model': 420.0},low_risk,"{""approve"": [""low_risk""]}",Success
501899453424,fraud_Dicki Ltd,grocery_net,120.32,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,67082,Ceramics designer,d1b9e0c253eb9e6c43587a78e9186034,2020-09-11T06:46:49.000Z,customer,unknown,d1b9e0c253eb9e6c43587a78e9186034,{'fraud_model': 107.0},low_risk,"{""approve"": [""low_risk""]}",Success
4181833256558613886,fraud_Block Group,misc_pos,1.66,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,606,"Surveyor, land/geomatics",0fb559227db01be8e8c075a9d96a70ff,2020-09-08T14:26:39.000Z,customer,unknown,0fb559227db01be8e8c075a9d96a70ff,{'fraud_model': 314.0},low_risk,"{""approve"": [""low_risk""]}",Success
213193596103206,fraud_Miller-Hauck,grocery_pos,108.45,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,95,Electrical engineer,d56a3b2819cf1b187d681b6d1777a9ef,2020-10-13T10:31:08.000Z,customer,unknown,d56a3b2819cf1b187d681b6d1777a9ef,{'fraud_model': 3.0},low_risk,"{""approve"": [""low_risk""]}",Success
3591919803438423,fraud_Barrows PLC,shopping_pos,3.65,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,54767,Set designer,acb0fc50d9ef2e1c6753e37bd728056c,2020-11-20T15:57:51.000Z,customer,unknown,acb0fc50d9ef2e1c6753e37bd728056c,{'fraud_model': 5.0},low_risk,"{""approve"": [""low_risk""]}",Success
3595111028444131,fraud_Veum-Koelpin,travel,2.52,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,1120,Television floor manager,32369cb9edb4b75fb6a1125781398a0c,2020-10-26T18:22:48.000Z,customer,unknown,32369cb9edb4b75fb6a1125781398a0c,{'fraud_model': 630.0},low_risk,"{""approve"": [""low_risk""]}",Success
4379260813815979609,fraud_Schamberger-O'Keefe,grocery_pos,84.57,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,381459,Barista,da2d46d69f4cda2108f7c90b95978f9f,2020-09-27T06:37:07.000Z,customer,unknown,da2d46d69f4cda2108f7c90b95978f9f,{'fraud_model': 1.0},low_risk,"{""approve"": [""low_risk""]}",Success
571365235126,fraud_Bartoletti-Wunsch,gas_transport,59.94,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,372,"Exhibitions officer, museum/gallery",898a9c16650b7d2a3c27e2961351620f,2020-12-22T09:22:17.000Z,customer,unknown,898a9c16650b7d2a3c27e2961351620f,{'fraud_model': 19.0},low_risk,"{""approve"": [""low_risk""]}",Success
3562679455732797,fraud_Dooley-Thompson,misc_net,4.31,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,3862,Maintenance engineer,bd728307ecc5a66dba0984bd754d2c5e,2020-11-24T04:12:15.000Z,customer,unknown,bd728307ecc5a66dba0984bd754d2c5e,{'fraud_model': 33.0},low_risk,"{""approve"": [""low_risk""]}",Success
4427805710168,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,28.64,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,8874,Licensed conveyancer,4de637fc8ec68e51f6607ef31a0216de,2020-10-05T15:26:27.000Z,customer,unknown,4de637fc8ec68e51f6607ef31a0216de,{'fraud_model': 366.0},low_risk,"{""approve"": [""low_risk""]}",Success
4428780983793657331,fraud_Terry-Huel,shopping_net,4.41,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,95015,"Therapist, occupational",8043a285fba1f770d3f74a303b284644,2020-10-21T06:31:20.000Z,customer,unknown,8043a285fba1f770d3f74a303b284644,{'fraud_model': 0.0},low_risk,"{""approve"": [""low_risk""]}",Success
4634955908138648,fraud_Paucek-Wiza,grocery_net,66.41,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,1745,"Engineer, automotive",355d197d92817171494be572ddad7bc2,2020-11-07T07:18:59.000Z,customer,unknown,355d197d92817171494be572ddad7bc2,{'fraud_model': 52.0},low_risk,"{""approve"": [""low_risk""]}",Success
4560395181594436016,"fraud_Rowe, Batz and Goodwin",grocery_pos,216.51,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,11256,Podiatrist,502dc88858320e36d7304466b2e9634f,2020-11-21T07:58:24.000Z,customer,unknown,502dc88858320e36d7304466b2e9634f,{'fraud_model': 205.0},low_risk,"{""approve"": [""low_risk""]}",Success
4939976756738216,fraud_Spencer PLC,entertainment,16.8,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,18128,IT trainer,fba0dc382501227e384d294402fc3438,2020-09-05T14:50:44.000Z,customer,unknown,fba0dc382501227e384d294402fc3438,{'fraud_model': 417.0},low_risk,"{""approve"": [""low_risk""]}",Success
4225990116481262579,fraud_Bauch-Blanda,entertainment,197.25,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,4878,Physiotherapist,7583b6cd46bbb6d04201b6170745bfab,2020-10-16T03:49:35.000Z,customer,unknown,7583b6cd46bbb6d04201b6170745bfab,{'fraud_model': 88.0},low_risk,"{""approve"": [""low_risk""]}",Success
3565423334076143,fraud_Kling-Grant,grocery_net,129.27,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,4081,Energy engineer,681621fc0a19e15804c4574eb921491f,2020-11-16T05:36:10.000Z,customer,unknown,681621fc0a19e15804c4574eb921491f,{'fraud_model': 195.0},low_risk,"{""approve"": [""low_risk""]}",Success
3513618443244549,fraud_Champlin-Casper,home,94.25,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,355,Financial adviser,7276b901f69aac066890de0da05cf375,2020-10-18T15:50:07.000Z,customer,unknown,7276b901f69aac066890de0da05cf375,{'fraud_model': 25.0},low_risk,"{""approve"": [""low_risk""]}",Success
345832460465610,"fraud_Streich, Hansen and Veum",gas_transport,74.42,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,104396,Production engineer,d286a1d65019bc1e741bc57c98fbfee6,2020-12-31T03:02:55.000Z,customer,unknown,d286a1d65019bc1e741bc57c98fbfee6,{'fraud_model': 21.0},low_risk,"{""approve"": [""low_risk""]}",Success
676369110710,fraud_Dickinson Ltd,personal_care,24.25,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,75830,"Engineer, automotive",d44554db18826d6c0494cb8f3dac79fe,2020-12-18T23:35:30.000Z,customer,unknown,d44554db18826d6c0494cb8f3dac79fe,{'fraud_model': 425.0},low_risk,"{""approve"": [""low_risk""]}",Success
3531129874770000,fraud_Medhurst Inc,home,93.17,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,5895,"Scientist, marine",1957196cff174675970ed1e05fa8969e,2020-12-29T15:22:31.000Z,customer,unknown,1957196cff174675970ed1e05fa8969e,{'fraud_model': 22.0},low_risk,"{""approve"": [""low_risk""]}",Success
4689147265057948423,"fraud_Raynor, Feest and Miller",gas_transport,73.32,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,206,Human resources officer,735c89b75e03d80ba8da10b7e979914a,2020-10-20T08:19:56.000Z,customer,unknown,735c89b75e03d80ba8da10b7e979914a,{'fraud_model': 13.0},low_risk,"{""approve"": [""low_risk""]}",Success
676298633337,"fraud_Conroy, Balistreri and Gorczany",health_fitness,4.29,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,255,Chief Executive Officer,52b9a3679876f1cde205bf62a7128c43,2020-11-15T22:06:59.000Z,customer,unknown,52b9a3679876f1cde205bf62a7128c43,{'fraud_model': 252.0},low_risk,"{""approve"": [""low_risk""]}",Success
4259996134423,"fraud_Greenfelder, Bartoletti and Davis",misc_net,8.14,Julie,Johnson,F,9331 Robert Passage Suite 327,Hudson,KS,67545,215,Probation officer,e81af1d3e5f20cd4be1ef79a3187f342,2020-12-18T07:20:18.000Z,customer,unknown,e81af1d3e5f20cd4be1ef79a3187f342,{'fraud_model': 237.0},low_risk,"{""approve"": [""low_risk""]}",Success
30143535920989,fraud_Heidenreich PLC,grocery_pos,122.43,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,504,"Engineer, control and instrumentation",5f779a63010ebbd319f650926c566d10,2020-12-26T08:54:00.000Z,customer,unknown,5f779a63010ebbd319f650926c566d10,{'fraud_model': 4.0},low_risk,"{""approve"": [""low_risk""]}",Success
3525590521269779,fraud_Prohaska-Murray,gas_transport,54.73,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,6006,Paramedic,6f48a78237e8339ca8ad1af12d3100f6,2020-12-14T07:03:39.000Z,customer,unknown,6f48a78237e8339ca8ad1af12d3100f6,{'fraud_model': 8.0},low_risk,"{""approve"": [""low_risk""]}",Success
6011999606625827,fraud_Gerhold LLC,home,109.87,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,4664,"Radiographer, diagnostic",5d3764d5e4170a86caea8a9e91697b6e,2020-10-25T21:48:15.000Z,customer,unknown,5d3764d5e4170a86caea8a9e91697b6e,{'fraud_model': 93.0},low_risk,"{""approve"": [""low_risk""]}",Success
4653178848915023204,fraud_Schulist Ltd,food_dining,10.0,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,5657,Clinical psychologist,c9b24e33314abfc478fffaf3e69872dc,2020-12-29T20:05:28.000Z,customer,unknown,c9b24e33314abfc478fffaf3e69872dc,{'fraud_model': 173.0},low_risk,"{""approve"": [""low_risk""]}",Success
30074693890476,fraud_Kris-Weimann,misc_net,6.41,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,2691,Arboriculturist,8f0157d789856edf3fdc1e8a6d3036dd,2020-11-23T00:43:40.000Z,customer,unknown,8f0157d789856edf3fdc1e8a6d3036dd,{'fraud_model': 88.0},low_risk,"{""approve"": [""low_risk""]}",Success
4810839835482794272,fraud_Schulist Ltd,food_dining,3.25,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,760,Production manager,cfb4ffcb2c7281d3841dc1024e4b0abc,2020-12-25T23:31:01.000Z,customer,unknown,cfb4ffcb2c7281d3841dc1024e4b0abc,{'fraud_model': 86.0},low_risk,"{""approve"": [""low_risk""]}",Success
4189814094741,fraud_Douglas-White,entertainment,26.67,Jason,Farmer,M,33165 Larry Walks Suite 960,Ragland,AL,35131,4159,Educational psychologist,ad6f9fcb1d45dc281287886d1e0d4500,2020-12-24T15:48:47.000Z,customer,unknown,ad6f9fcb1d45dc281287886d1e0d4500,{'fraud_model': 321.0},low_risk,"{""approve"": [""low_risk""]}",Success
3567697931646329,"fraud_Schiller, Blanda and Johnson",home,31.26,John,Stevens,M,428 Morgan River,Hudson,NY,12534,17867,Travel agency manager,97a756b61eeeda5be6b836ceed730db4,2020-10-19T23:23:54.000Z,customer,unknown,97a756b61eeeda5be6b836ceed730db4,{'fraud_model': 33.0},low_risk,"{""approve"": [""low_risk""]}",Success
2383461948823908,fraud_Lynch Ltd,shopping_pos,186.78,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,1892,Audiological scientist,ade5726005fd04b7a9501865f1b4bcad,2020-12-15T10:26:50.000Z,customer,unknown,ade5726005fd04b7a9501865f1b4bcad,{'fraud_model': 546.0},low_risk,"{""approve"": [""low_risk""]}",Success
6011492816282597,fraud_Bode-Schuster,kids_pets,68.61,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,2501,Financial adviser,e79bac20ee82b3f3a10209ec69eac056,2020-11-22T23:09:20.000Z,customer,unknown,e79bac20ee82b3f3a10209ec69eac056,{'fraud_model': 35.0},low_risk,"{""approve"": [""low_risk""]}",Success
4003989662068504,fraud_Towne LLC,misc_pos,1.52,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,71463,Radio broadcast assistant,e3ad53cf3f77c1591071b33a31e852fa,2020-09-12T18:49:24.000Z,customer,unknown,e3ad53cf3f77c1591071b33a31e852fa,{'fraud_model': 288.0},low_risk,"{""approve"": [""low_risk""]}",Success
3513285035244624,fraud_Hilpert-Conroy,kids_pets,129.62,Ariana,Campbell,F,50932 Neal Valley,Daniels,WV,25832,3994,"Biochemist, clinical",8467511fbeea74e133a32c9f98793ad9,2020-12-20T22:08:34.000Z,customer,unknown,8467511fbeea74e133a32c9f98793ad9,{'fraud_model': 487.0},low_risk,"{""approve"": [""low_risk""]}",Success
180067151859700,fraud_Romaguera Ltd,health_fitness,33.99,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,128354,"Teacher, secondary school",c14ce9cc420e7ac471044d0a98a31ffd,2020-12-25T21:20:27.000Z,customer,unknown,c14ce9cc420e7ac471044d0a98a31ffd,{'fraud_model': 392.0},low_risk,"{""approve"": [""low_risk""]}",Success
30235268718158,fraud_Dicki Ltd,grocery_net,52.54,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,11250,Lexicographer,288655f8eadfb89846847ea9e6d6f451,2020-12-07T04:36:39.000Z,customer,unknown,288655f8eadfb89846847ea9e6d6f451,{'fraud_model': 40.0},low_risk,"{""approve"": [""low_risk""]}",Success
213157767990030,fraud_Smitham-Boehm,grocery_net,45.08,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,27971,Music therapist,27aeedce6f29f01e5a11b42c48e68a09,2020-09-22T10:04:30.000Z,customer,unknown,27aeedce6f29f01e5a11b42c48e68a09,{'fraud_model': 80.0},low_risk,"{""approve"": [""low_risk""]}",Success
675909898057,fraud_Leannon-Nikolaus,travel,4.16,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,7987,Television/film/video producer,7a6073ab443521cab27a65187b882a5a,2020-12-08T14:01:26.000Z,customer,unknown,7a6073ab443521cab27a65187b882a5a,{'fraud_model': 551.0},low_risk,"{""approve"": [""low_risk""]}",Success
3597980945245815,fraud_Gleason-Macejkovic,shopping_net,1.92,Mark,Allen,M,25360 Mcgee Forge,De Queen,AR,71832,11253,"Scientist, biomedical",19936beb8fea864c1b1421779e0249b4,2020-09-25T10:17:42.000Z,customer,unknown,19936beb8fea864c1b1421779e0249b4,{'fraud_model': 12.0},low_risk,"{""approve"": [""low_risk""]}",Success
373905417449658,fraud_Miller-Hauck,grocery_pos,190.58,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,2526,Phytotherapist,27a9ba69821db649b6f50f76adc4920a,2020-11-11T09:00:16.000Z,customer,unknown,27a9ba69821db649b6f50f76adc4920a,{'fraud_model': 62.0},low_risk,"{""approve"": [""low_risk""]}",Success
4428780983793657331,fraud_Pacocha-Bauch,shopping_pos,9.97,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,95015,"Therapist, occupational",f2172eaa00e0516d5eb4c16f26fab3d6,2020-12-03T01:59:05.000Z,customer,unknown,f2172eaa00e0516d5eb4c16f26fab3d6,{'fraud_model': 16.0},low_risk,"{""approve"": [""low_risk""]}",Success
30131826429364,fraud_Dietrich-Fadel,health_fitness,108.06,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,391389,"Designer, industrial/product",13b2badc93bb6d6df9ec289368280bf7,2020-11-27T20:43:39.000Z,customer,unknown,13b2badc93bb6d6df9ec289368280bf7,{'fraud_model': 668.0},low_risk,"{""approve"": [""low_risk""]}",Success
2254917871818484,fraud_Strosin-Cruickshank,grocery_pos,141.55,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,313,Insurance underwriter,0072853a208f48410c654b505335b257,2020-10-13T00:28:31.000Z,customer,unknown,0072853a208f48410c654b505335b257,{'fraud_model': 20.0},low_risk,"{""approve"": [""low_risk""]}",Success
630469040731,fraud_Kutch and Sons,grocery_pos,326.03,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,1288,Barrister,c1d6a28bc8e919c9730556fa5fd706c8,2020-11-08T01:03:01.000Z,customer,unknown,c1d6a28bc8e919c9730556fa5fd706c8,{'fraud_model': 997.0},high_risk,"{""investigate"": [""high_risk""]}",Success
3591919803438423,fraud_Hudson-Ratke,grocery_pos,312.8,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,54767,Set designer,d4a8a5ef6fd3509a8d82c58a5299cb22,2020-12-08T04:12:21.000Z,customer,unknown,d4a8a5ef6fd3509a8d82c58a5299cb22,{'fraud_model': 999.0},high_risk,"{""investigate"": [""high_risk""]}",Success
213199865312311,fraud_Jaskolski-Vandervort,misc_net,845.7,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,74,Pensions consultant,814440511bbf4619e7ebdc512be127f9,2020-10-09T22:52:14.000Z,customer,unknown,814440511bbf4619e7ebdc512be127f9,{'fraud_model': 996.0},high_risk,"{""investigate"": [""high_risk""]}",Success
639046421587,fraud_Gerlach Inc,shopping_net,958.42,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,1140,"Administrator, education",4fb62e1e354c4444603edb1b136e0a35,2020-12-16T23:22:36.000Z,customer,unknown,4fb62e1e354c4444603edb1b136e0a35,{'fraud_model': 998.0},high_risk,"{""investigate"": [""high_risk""]}",Success
3527063666782582,"fraud_Reichert, Shanahan and Hayes",shopping_net,1030.08,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,99,Colour technologist,bd8b4948c21cbe3ac04c3ccbd37ec39f,2020-10-15T22:49:25.000Z,customer,unknown,bd8b4948c21cbe3ac04c3ccbd37ec39f,{'fraud_model': 993.0},high_risk,"{""investigate"": [""high_risk""]}",Success
213180742685905,fraud_Wolf Inc,grocery_pos,353.58,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,1139,"Therapist, occupational",979095c12a3681a10e94c01856f02846,2020-12-08T03:35:03.000Z,customer,unknown,979095c12a3681a10e94c01856f02846,{'fraud_model': 998.0},high_risk,"{""investigate"": [""high_risk""]}",Success
4716561796955522,fraud_Renner Ltd,home,168.06,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,743,Water engineer,e90fd1b484aeaadc987ef461de9ffaad,2020-12-20T23:39:40.000Z,customer,unknown,e90fd1b484aeaadc987ef461de9ffaad,{'fraud_model': 400.0},low_risk,"{""approve"": [""low_risk""]}",Success
30518196150127,fraud_Powlowski-Weimann,food_dining,117.49,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,1807,"Buyer, retail",5ab53aa6c005346abbf91b4c0dd68ff2,2020-12-07T22:52:47.000Z,customer,unknown,5ab53aa6c005346abbf91b4c0dd68ff2,{'fraud_model': 695.0},low_risk,"{""approve"": [""low_risk""]}",Success
4710826438164847414,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1148.36,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,192,Further education lecturer,f4f1d5407a78d18d707186256c99206f,2020-10-03T15:37:23.000Z,customer,unknown,f4f1d5407a78d18d707186256c99206f,{'fraud_model': 992.0},high_risk,"{""investigate"": [""high_risk""]}",Success
180040027502291,fraud_Fisher Inc,shopping_net,844.77,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,1577385,Audiological scientist,611fff72c27462a7197d771d34f200ab,2020-12-15T23:39:48.000Z,customer,unknown,611fff72c27462a7197d771d34f200ab,{'fraud_model': 992.0},high_risk,"{""investigate"": [""high_risk""]}",Success
36913587729122,fraud_Erdman-Schaden,personal_care,18.52,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,84106,Intelligence analyst,0a2df2c7cba0f76a82f7fda2f42773e7,2020-09-06T22:06:17.000Z,customer,unknown,0a2df2c7cba0f76a82f7fda2f42773e7,{'fraud_model': 900.0},,{},Success
4599285557366057,fraud_Schmeler-Howe,personal_care,20.94,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,1689,Gaffer,b10476e16589b9874b87ce223fa6bcb9,2020-10-25T23:48:26.000Z,customer,unknown,b10476e16589b9874b87ce223fa6bcb9,{'fraud_model': 878.0},medium_risk,"{""review"": [""medium_risk""]}",Success
